,payFrequency,apr,nPaidOff,loanStatus,state,leadType,leadCost,fpStatus,hasCF,NumPaymentsPaid,NumPaymentsMissed,NumPaymentsCancelled,isPaidOff,nLoanTaken,earningDiff,applicationYear
23992,4,9277250.715763165,0,5,28,0,1.215398775016625,4,1,10.0,0.0,17.0,1,1,818.4060664229814,2016
23993,0,2482690.655157639,0,2,12,0,2.8544212975884062,4,1,0.0,2.0,10.0,0,1,-2.21606879493085,2015
23994,0,2464331.2566070086,0,4,37,4,2.8544212975884062,4,1,0.0,0.0,0.0,0,1,-2.202549293045276,2017
23995,0,2482690.655157639,0,5,12,0,1.215398775016625,4,1,12.0,0.0,0.0,1,1,611.45448633044,2015
23996,2,9277250.715763165,0,2,20,4,5.239919521102256,4,1,2.0,1.0,3.0,1,1,365.97177918266175,2016
23997,0,9745994.598396378,0,5,32,4,6.534465208576885,4,1,8.0,0.0,5.0,1,1,1500.9001050300878,2015
23998,0,2482690.655157639,2,5,12,0,2.1153180105563267,1,1,13.0,0.0,0.0,1,1,2144.363527158437,2016
23999,0,9277250.715763165,0,4,25,8,-3.949745080857097,4,1,0.0,1.0,0.0,0,1,-2.230621353166177,2017
24000,0,2482690.655157639,0,2,12,4,7.17766860487516,4,1,1.0,2.0,9.0,1,1,79.97746267987081,2015
24001,0,5309937.394571314,0,2,28,4,2.8544212975884062,4,0,1.0,2.0,9.0,0,1,43.8178166456474,2014
24002,0,9277250.715763165,0,5,7,0,2.8544212975884062,4,1,1.0,0.0,13.0,1,1,562.578388109735,2016
24003,0,9277250.715763165,1,3,28,4,5.239919521102256,1,1,0.0,0.0,0.0,0,1,-2.2606387789938722,2017
24004,0,9745994.598396378,0,5,22,4,4.363500465008609,4,1,4.0,0.0,9.0,1,3,991.9140003591549,2015
24005,0,9277250.715763165,0,5,26,0,1.215398775016625,4,1,1.0,0.0,13.0,1,1,449.6241261479108,2016
24006,0,9277250.715763165,0,3,20,7,-3.949745080857097,4,1,5.0,0.0,11.0,1,1,511.0855021792989,2016
24007,0,9277250.715763165,0,4,18,6,-3.949745080857097,4,1,3.0,0.0,0.0,1,1,545.7397799387393,2017
24008,2,9277250.715763165,0,5,13,6,-3.949745080857097,4,1,5.0,0.0,0.0,1,2,755.1515532092276,2016
24009,0,4502857.4685344435,0,5,39,6,-3.949745080857097,4,0,12.0,0.0,0.0,1,4,644.1112565255827,2015
24010,0,1394283.8486751544,0,5,32,6,2.1153180105563267,4,1,12.0,0.0,0.0,1,1,1442.6093800659817,2015
24011,2,9277250.715763165,0,5,35,0,1.215398775016625,4,0,12.0,1.0,0.0,1,1,1708.5322816554801,2015
24012,0,1609113.1542920899,0,5,12,6,-3.949745080857097,4,1,5.0,0.0,11.0,1,3,1715.823881323248,2016
24013,4,13603339.378653467,0,5,34,0,2.8544212975884062,4,1,26.0,1.0,0.0,1,1,1137.6201158526274,2016
24014,4,1609113.1542920899,0,5,12,6,-3.949745080857097,4,1,26.0,0.0,0.0,1,1,1206.7174497049996,2016
24015,0,1874238.880294761,0,2,12,6,-3.949745080857097,4,0,6.0,3.0,5.0,1,1,455.77713771050037,2016
24016,0,4502857.4685344435,0,2,39,0,2.1153180105563267,4,0,5.0,2.0,5.0,1,1,373.00222254541023,2015
24017,2,280483.0507934411,0,4,3,6,-3.949745080857097,4,1,14.0,0.0,0.0,1,1,5285.244121722052,2016
24018,0,9277250.715763165,0,5,18,4,4.363500465008609,4,1,12.0,0.0,2.0,1,1,2269.4007765591755,2016
24019,4,9277250.715763165,0,5,28,4,4.363500465008609,3,1,19.0,3.0,12.0,1,1,1612.2943695497204,2015
24020,4,9277250.715763165,0,2,13,4,1.215398775016625,4,1,20.0,2.0,2.0,1,1,1222.8286288768747,2016
24021,0,2464331.2566070086,0,4,37,4,2.8544212975884062,4,1,2.0,0.0,0.0,1,1,348.298581402285,2017
24022,4,9277250.715763165,0,2,35,0,2.1153180105563267,4,1,2.0,4.0,19.0,1,1,184.91061111828455,2015
24023,3,9277250.715763165,0,2,39,4,5.471440762471586,4,1,2.0,3.0,8.0,1,1,697.0130939404995,2016
24024,4,4502857.4685344435,0,2,39,6,-3.949745080857097,4,0,0.0,2.0,24.0,0,1,-2.214217591035027,2016
24025,4,9277250.715763165,0,5,35,7,-3.949745080857097,4,1,26.0,1.0,0.0,1,2,1203.0475927868235,2016
24026,4,2482690.655157639,0,5,12,0,2.1153180105563267,1,1,24.0,0.0,0.0,1,1,761.7013219868469,2016
24027,0,13550102.569088677,0,4,35,6,-3.949745080857097,4,1,5.0,0.0,0.0,1,1,449.43881460787,2016
24028,0,9277250.715763165,0,2,28,0,1.215398775016625,4,1,10.0,6.0,15.0,1,1,751.3901732225228,2015
24029,4,9277250.715763165,0,3,39,0,1.215398775016625,4,1,0.0,2.0,24.0,0,1,-2.2091077741311063,2017
24030,0,9745994.598396378,0,2,22,4,4.363500465008609,4,1,11.0,2.0,0.0,1,1,2121.090777172922,2016
24031,2,6794422.212977779,0,2,28,6,-3.949745080857097,4,0,3.0,1.0,2.0,1,1,497.12681617672933,2015
24032,0,7003602.724033782,0,2,13,6,-3.949745080857097,4,1,12.0,1.0,0.0,1,1,2917.950293222051,2016
24033,0,3073835.364502685,0,2,39,4,6.534465208576885,4,1,1.0,3.0,8.0,1,1,83.88509986484586,2015
24034,0,9277250.715763165,0,5,20,0,2.1153180105563267,4,1,12.0,0.0,0.0,1,2,1138.4402184278986,2015
24035,0,1874238.880294761,0,2,12,6,-3.949745080857097,4,1,12.0,2.0,0.0,1,2,2858.671050871957,2016
24036,0,11768081.773854656,0,3,7,4,4.363500465008609,4,1,1.0,2.0,10.0,0,1,130.73186575217505,2017
24037,0,10819400.907835873,0,5,28,0,2.1153180105563267,1,1,11.0,0.0,2.0,1,1,1077.39107514711,2015
24038,0,6794422.212977779,0,2,33,0,1.215398775016625,4,1,6.0,2.0,5.0,1,1,554.1981829410437,2016
24039,4,7003602.724033782,0,2,28,6,-3.949745080857097,4,1,10.0,2.0,14.0,1,1,545.6798368510082,2016
24040,4,2482690.655157639,0,5,12,6,-3.949745080857097,4,1,3.0,0.0,24.0,1,2,338.6411119140139,2016
24041,4,2482690.655157639,1,5,12,4,6.0580380488509045,4,1,26.0,0.0,0.0,1,1,1522.3970657602877,2016
24042,0,9277250.715763165,0,2,28,0,2.1153180105563267,4,1,0.0,1.0,11.0,0,1,-2.241318363377404,2015
24043,0,6794422.212977779,0,5,40,4,6.534465208576885,4,1,13.0,2.0,0.0,1,2,4461.610465542604,2016
24044,0,2482690.655157639,0,2,12,0,2.1153180105563267,4,1,0.0,2.0,11.0,0,1,-2.199130579819806,2016
24045,4,11768081.773854656,0,2,15,0,1.215398775016625,4,1,4.0,1.0,21.0,1,1,232.46120467608776,2016
24046,0,13550102.569088677,0,4,35,0,1.215398775016625,4,1,1.0,0.0,0.0,1,1,134.9206213794024,2017
24047,0,3379388.5013151052,1,4,39,6,-3.949745080857097,1,0,6.0,0.0,0.0,1,2,1426.1710957320654,2016
24048,0,11768081.773854656,0,4,30,4,5.239919521102256,4,1,0.0,0.0,0.0,0,1,-2.251871564055383,2017
24049,3,5309937.394571314,0,1,28,4,4.363500465008609,4,0,10.0,2.0,1.0,1,1,1700.435608360732,2014
24050,0,4502857.4685344435,0,2,39,0,1.215398775016625,4,1,0.0,2.0,10.0,0,1,-2.1983820885649634,2015
24051,0,9745994.598396378,0,2,22,7,-3.949745080857097,1,1,0.0,2.0,10.0,0,1,-2.2313609862834594,2015
24052,0,2464331.2566070086,0,7,37,4,4.363500465008609,4,1,0.0,1.0,0.0,0,1,-2.248758830720768,2017
24053,4,9745994.598396378,0,2,22,0,2.1153180105563267,4,1,3.0,2.0,19.0,1,1,256.9993758741746,2015
24054,0,9277250.715763165,0,2,34,0,1.215398775016625,4,1,2.0,2.0,9.0,1,1,172.73019856386298,2016
24055,4,11768081.773854656,0,2,1,0,2.1153180105563267,4,1,1.0,2.0,23.0,1,1,48.953044212060675,2017
24056,3,510451.1013821627,0,2,3,7,-3.949745080857097,4,1,8.0,6.0,13.0,1,1,2178.290510923012,2016
24057,0,12013081.630711285,0,8,13,4,5.239919521102256,4,1,7.0,0.0,6.0,1,1,985.67936244141,2016
24058,3,391698.93413437955,0,4,4,0,1.215398775016625,4,1,1.0,0.0,0.0,1,1,61.60120436804686,2017
24059,0,13550102.569088677,0,3,35,4,4.363500465008609,4,1,1.0,2.0,10.0,0,1,108.63484651121759,2017
24060,0,2482690.655157639,0,2,12,0,2.1153180105563267,4,1,8.0,2.0,3.0,1,1,500.7920335071802,2015
24061,0,13550102.569088677,0,3,35,0,1.215398775016625,4,1,1.0,2.0,10.0,1,1,97.77408159440563,2017
24062,3,11768081.773854656,0,3,16,0,1.215398775016625,4,1,3.0,1.0,0.0,1,1,403.8244028650889,2017
24063,4,11768081.773854656,0,4,26,4,5.239919521102256,4,1,0.0,0.0,0.0,0,1,-2.2114940937445584,2017
24064,4,9277250.715763165,0,2,28,0,2.1153180105563267,4,1,4.0,2.0,18.0,1,1,216.89757247577077,2015
24065,4,11768081.773854656,0,3,25,0,1.215398775016625,4,1,0.0,7.0,19.0,0,1,-2.2107709283237025,2017
24066,4,9277250.715763165,0,2,28,4,4.363500465008609,4,1,1.0,1.0,24.0,0,1,109.6022279747905,2017
24067,4,3073835.364502685,0,9,35,6,-3.949745080857097,4,1,10.0,3.0,12.0,1,2,429.12649872386623,2015
24068,4,9745994.598396378,0,5,32,0,2.1153180105563267,4,1,24.0,1.0,0.0,1,2,1838.969353916084,2015
24069,0,2482690.655157639,0,3,12,4,5.239919521102256,4,1,0.0,0.0,0.0,0,1,-2.1817371880114247,2017
24070,4,6794422.212977779,0,2,27,0,1.215398775016625,4,1,6.0,2.0,16.0,1,1,223.72298087476483,2016
24071,0,9277250.715763165,0,5,28,0,1.215398775016625,4,1,5.0,0.0,8.0,1,1,712.3308267354832,2016
24072,0,9277250.715763165,0,3,28,6,-3.949745080857097,4,1,1.0,1.0,12.0,1,1,86.98928453261414,2016
24073,4,9277250.715763165,0,5,35,0,2.1153180105563267,1,0,24.0,1.0,0.0,1,1,899.2321638881346,2015
24074,0,2464331.2566070086,0,3,37,4,5.239919521102256,4,1,0.0,1.0,13.0,0,1,-2.2530929371273114,2017
24075,2,7324846.8931359695,0,2,22,6,-3.949745080857097,4,1,1.0,1.0,4.0,1,1,287.1916806939816,2016
24076,0,5201997.259444528,0,2,28,0,1.215398775016625,4,0,0.0,2.0,10.0,0,1,-2.1849036784955693,2015
24077,3,13550102.569088677,0,2,35,7,-3.949745080857097,4,1,1.0,2.0,9.0,1,1,75.23076665111721,2016
24078,0,9277250.715763165,0,5,35,0,2.1153180105563267,4,0,4.0,2.0,9.0,1,1,494.60273961261646,2015
24079,0,12013081.630711285,0,5,28,0,1.215398775016625,4,1,4.0,0.0,9.0,1,1,354.08721795506875,2015
24080,3,9277250.715763165,0,3,25,0,1.215398775016625,4,1,1.0,1.0,10.0,1,1,157.3178285421485,2016
24081,0,1738517.0662475186,0,2,12,6,-3.949745080857097,2,0,4.0,3.0,7.0,1,1,295.7583946319845,2016
24082,0,4502857.4685344435,0,5,39,6,-3.949745080857097,5,1,12.0,0.0,0.0,1,2,632.0024263071531,2016
24083,0,9277250.715763165,0,4,30,8,-3.949745080857097,4,0,7.0,0.0,0.0,1,1,760.0802760302682,2016
24084,0,2464331.2566070086,0,3,37,4,4.363500465008609,2,1,0.0,0.0,0.0,0,1,-2.2207429778052834,2017
24085,0,510451.1013821627,0,2,3,7,-3.949745080857097,4,1,4.0,2.0,22.0,1,1,1247.7906503717925,2016
24086,0,9745994.598396378,0,2,22,0,2.1153180105563267,4,1,7.0,2.0,4.0,1,1,1092.4486390137165,2015
24087,4,9277250.715763165,0,2,28,0,2.1153180105563267,4,1,4.0,1.0,21.0,1,1,468.3113647828114,2016
24088,0,8474325.517466916,0,2,28,4,2.1153180105563267,4,0,3.0,1.0,8.0,1,1,226.07759454161595,2014
24089,4,2482690.655157639,0,5,12,0,2.1153180105563267,4,1,26.0,0.0,0.0,1,2,832.0163695246863,2016
24090,4,9277250.715763165,1,2,39,0,1.215398775016625,1,1,1.0,2.0,23.0,0,1,60.02089222586889,2016
24091,0,2482690.655157639,0,5,12,4,6.0580380488509045,4,1,6.0,2.0,6.0,1,1,2787.6487898159817,2016
24092,4,9277250.715763165,0,3,30,0,1.215398775016625,4,1,5.0,3.0,19.0,1,1,208.79209492314553,2016
24093,4,11768081.773854656,0,2,16,0,1.215398775016625,4,1,1.0,1.0,24.0,0,1,82.58530135354565,2016
24094,0,4502857.4685344435,0,2,27,0,2.1153180105563267,4,1,7.0,1.0,5.0,1,1,652.777155371272,2016
24095,3,9277250.715763165,0,2,28,6,-3.949745080857097,1,1,5.0,1.0,6.0,1,1,839.9257665761315,2016
24096,4,9277250.715763165,0,5,28,0,2.1153180105563267,4,1,24.0,0.0,0.0,1,1,1206.6574520392135,2015
24097,0,5651967.550456223,0,3,20,0,2.1153180105563267,4,1,2.0,1.0,12.0,1,1,247.78131010186135,2016
24098,0,4502857.4685344435,0,8,39,0,1.215398775016625,4,0,7.0,2.0,6.0,1,1,423.23400522947384,2015
24099,4,9745994.598396378,0,5,22,0,1.215398775016625,4,1,15.0,0.0,10.0,1,2,1527.7298003461137,2015
24100,0,5651967.550456223,0,5,20,6,-3.949745080857097,2,1,12.0,0.0,0.0,1,2,1172.1688219060588,2015
24101,0,2482690.655157639,0,2,12,4,5.239919521102256,4,1,5.0,2.0,6.0,1,1,263.9671235807548,2016
24102,0,9277250.715763165,0,5,34,6,-3.949745080857097,4,1,13.0,0.0,0.0,1,2,2870.9034654598454,2016
24103,0,2482690.655157639,0,2,12,7,-3.949745080857097,1,1,0.0,1.0,12.0,0,1,-2.24340380960821,2016
24104,0,2464331.2566070086,0,7,37,4,4.363500465008609,5,1,2.0,1.0,0.0,1,1,164.54883691291846,2017
24105,0,4502857.4685344435,0,2,39,6,-3.949745080857097,4,0,1.0,3.0,10.0,1,3,113.44766034843799,2016
24106,1,9277250.715763165,0,5,28,0,1.215398775016625,4,1,1.0,0.0,12.0,1,1,513.9770830717213,2016
24107,0,9277250.715763165,0,2,35,0,1.215398775016625,4,0,0.0,2.0,10.0,0,1,-2.207781548337329,2015
24108,0,9277250.715763165,0,4,39,4,4.363500465008609,4,1,0.0,0.0,0.0,0,1,-2.1962093230057733,2017
24109,0,9277250.715763165,0,5,34,0,1.215398775016625,4,1,7.0,0.0,6.0,1,2,1108.9300545752728,2015
24110,2,9277250.715763165,0,7,28,4,4.363500465008609,4,1,0.0,0.0,0.0,0,1,-2.2449165308828367,2017
24111,0,2482690.655157639,0,5,12,6,-3.949745080857097,4,1,1.0,0.0,13.0,1,2,303.75877491140386,2016
24112,0,9277250.715763165,0,5,28,6,-3.949745080857097,4,1,6.0,0.0,7.0,1,4,1345.3806095571422,2016
24113,0,13550102.569088677,0,4,35,4,4.363500465008609,4,1,2.0,0.0,0.0,1,1,251.81372689097398,2017
24114,4,11768081.773854656,0,3,19,0,1.215398775016625,4,1,4.0,3.0,19.0,1,1,339.2049156349735,2016
24115,0,2482690.655157639,0,5,12,0,1.215398775016625,4,1,13.0,4.0,5.0,1,1,776.3854576901268,2016
24116,0,1874238.880294761,0,5,12,6,-3.949745080857097,2,1,10.0,0.0,3.0,1,3,904.6603240379096,2016
24117,0,12013081.630711285,0,2,28,0,1.215398775016625,4,0,5.0,2.0,5.0,1,1,433.1045330372848,2016
24118,0,9277250.715763165,0,2,28,0,2.1153180105563267,2,1,2.0,1.0,9.0,1,1,162.0574902848509,2016
24119,3,9277250.715763165,0,9,32,6,2.1153180105563267,4,1,9.0,2.0,4.0,1,1,1568.7325229887058,2015
24120,0,12013081.630711285,0,5,28,4,6.0580380488509045,4,1,6.0,2.0,6.0,1,1,942.3853141595048,2015
24121,3,9745994.598396378,0,2,22,7,-3.949745080857097,4,1,1.0,3.0,9.0,1,1,152.08912937873816,2015
24122,0,2482690.655157639,0,5,12,6,-3.949745080857097,4,1,12.0,0.0,0.0,1,1,1010.7260938853534,2015
24123,4,2482690.655157639,0,5,12,4,4.363500465008609,1,1,1.0,0.0,26.0,1,1,869.0505100481969,2017
24124,2,3073835.364502685,0,4,20,4,5.239919521102256,4,1,0.0,0.0,0.0,0,1,-2.213052932905992,2017
24125,3,948374.9289072884,0,2,3,7,-3.949745080857097,4,1,5.0,3.0,17.0,1,1,1482.9691293874698,2016
24126,0,9277250.715763165,0,4,39,4,4.363500465008609,4,1,5.0,0.0,0.0,1,1,401.3943108495465,2016
24127,4,9277250.715763165,0,2,28,0,1.215398775016625,4,1,4.0,2.0,20.0,1,1,193.25558011177068,2016
24128,3,2482690.655157639,0,5,12,6,-3.949745080857097,4,1,12.0,1.0,0.0,1,3,609.3946982748129,2016
24129,0,9277250.715763165,0,3,39,0,1.215398775016625,4,1,12.0,1.0,0.0,1,1,704.7923909598641,2016
24130,4,9745994.598396378,0,2,32,4,4.363500465008609,4,1,0.0,1.0,23.0,0,1,-2.2402648193770407,2015
24131,0,2482690.655157639,0,2,12,0,2.1153180105563267,2,1,8.0,3.0,2.0,1,1,710.6833751964458,2015
24132,0,3073835.364502685,0,2,35,0,1.215398775016625,4,0,0.0,1.0,11.0,0,1,-2.1797345001852846,2015
24133,4,11768081.773854656,0,3,38,0,1.215398775016625,4,1,4.0,2.0,20.0,1,1,212.819129064197,2016
24134,0,2482690.655157639,0,5,12,6,-3.949745080857097,1,1,10.0,0.0,3.0,1,2,1553.8348020001524,2016
24135,2,12013081.630711285,0,5,28,6,-3.949745080857097,4,0,5.0,0.0,2.0,1,5,1004.2726507022946,2015
24136,0,4502857.4685344435,0,2,39,0,2.8544212975884062,4,1,1.0,2.0,9.0,1,1,97.5778958102087,2015
24137,0,8474325.517466916,0,2,28,0,1.215398775016625,1,0,6.0,1.0,5.0,1,1,561.2325251601253,2015
24138,0,2482690.655157639,0,3,12,0,1.215398775016625,4,1,2.0,1.0,10.0,1,1,174.15025057325636,2016
24139,3,11768081.773854656,0,3,2,0,2.1153180105563267,4,1,0.0,3.0,10.0,0,1,-2.2124181514547163,2017
24140,2,9277250.715763165,0,4,34,6,-3.949745080857097,4,1,3.0,0.0,0.0,1,1,491.05723277113987,2016
24141,2,11768081.773854656,0,3,26,0,1.215398775016625,4,1,0.0,0.0,0.0,0,1,-2.2250832798060953,2017
24142,0,11768081.773854656,0,5,29,4,2.8544212975884062,4,1,5.0,0.0,9.0,1,1,675.0843742559874,2016
24143,3,11768081.773854656,0,3,7,6,-3.949745080857097,4,1,0.0,2.0,10.0,0,2,-2.232342971183501,2016
24144,0,280483.0507934411,0,4,3,6,-3.949745080857097,4,1,0.0,0.0,0.0,0,1,-2.2766820252083217,2017
24145,0,5651967.550456223,0,5,20,4,5.239919521102256,4,1,12.0,2.0,0.0,1,1,1347.6803851789882,2016
24146,0,9277250.715763165,0,2,13,0,1.215398775016625,4,1,2.0,1.0,9.0,1,1,198.0477388479848,2015
24147,4,13550102.569088677,0,5,35,0,2.1153180105563267,4,1,12.0,0.0,15.0,1,1,733.6128077061301,2016
24148,0,3073835.364502685,0,2,35,0,1.215398775016625,4,0,0.0,1.0,11.0,0,1,-2.175514695932611,2015
24149,0,11768081.773854656,1,4,25,0,1.215398775016625,1,1,7.0,0.0,0.0,1,1,1439.0557959952046,2016
24150,4,9277250.715763165,0,2,35,6,2.8544212975884062,4,1,8.0,2.0,14.0,1,1,301.1424348357689,2015
24151,0,9277250.715763165,0,2,18,0,1.215398775016625,4,1,0.0,1.0,11.0,0,1,-2.2229836056916508,2015
24152,4,9277250.715763165,0,2,13,4,5.239919521102256,4,1,5.0,2.0,17.0,1,1,325.91768000292785,2016
24153,0,5651967.550456223,0,5,20,6,-3.949745080857097,4,1,4.0,0.0,11.0,1,2,1320.7474398701838,2016
24154,0,4502857.4685344435,1,2,39,0,2.1153180105563267,4,1,4.0,0.0,0.0,1,1,332.00664987214617,2015
24155,2,9277250.715763165,0,2,35,0,2.1153180105563267,1,0,2.0,2.0,8.0,1,1,196.90022265579987,2015
24156,0,7692412.79472348,0,5,28,0,2.1153180105563267,4,0,12.0,0.0,0.0,1,1,789.6292797291862,2015
24157,0,9277250.715763165,0,5,25,6,-3.949745080857097,4,0,3.0,2.0,10.0,1,2,1918.3261166008554,2016
24158,0,11768081.773854656,0,4,30,0,1.215398775016625,4,1,6.0,2.0,0.0,1,1,750.9542097724155,2016
24159,0,9277250.715763165,0,2,18,0,1.215398775016625,1,1,4.0,3.0,6.0,1,1,275.4864509691659,2016
24160,2,9277250.715763165,0,2,35,6,-3.949745080857097,4,1,2.0,1.0,4.0,1,3,183.14459795442224,2016
24161,4,2901347.3713066652,0,5,39,6,-3.949745080857097,4,1,4.0,2.0,22.0,1,4,1231.5121963354338,2016
24162,0,4502857.4685344435,0,5,39,0,2.1153180105563267,4,1,7.0,0.0,6.0,1,2,566.4264464264373,2016
24163,2,948374.9289072884,0,3,3,7,-3.949745080857097,4,1,2.0,2.0,8.0,1,1,1128.4097803600334,2016
24164,0,9277250.715763165,0,4,28,0,1.215398775016625,4,1,1.0,0.0,0.0,0,1,106.40442347306485,2017
24165,0,4502857.4685344435,0,5,39,6,-3.949745080857097,4,0,8.0,0.0,5.0,1,3,537.8719587317509,2015
24166,0,5309937.394571314,0,5,28,4,2.8544212975884062,4,0,12.0,0.0,0.0,1,1,1276.1478166456475,2014
24167,0,10819400.907835873,0,4,28,4,4.363500465008609,4,1,1.0,0.0,0.0,1,1,106.83007677231554,2017
24168,0,9277250.715763165,0,2,7,0,2.8544212975884062,4,1,1.0,1.0,11.0,1,1,108.27962643942719,2016
24169,0,11768081.773854656,0,5,2,4,4.363500465008609,4,1,1.0,0.0,13.0,1,1,1524.2865761539326,2017
24170,4,9068941.883667855,0,5,28,6,-3.949745080857097,4,1,2.0,0.0,25.0,1,7,287.86939535462886,2016
24171,0,4502857.4685344435,0,5,39,0,2.1153180105563267,4,1,12.0,0.0,0.0,1,1,861.7244530163814,2016
24172,3,510451.1013821627,0,2,3,7,-3.949745080857097,4,1,8.0,2.0,15.0,1,1,2253.3297726269975,2016
24173,2,8474325.517466916,0,2,28,4,2.8544212975884062,4,0,1.0,1.0,10.0,0,1,85.51397623499687,2014
24174,0,11768081.773854656,0,4,27,4,2.8544212975884062,4,1,4.0,0.0,0.0,1,1,591.4075375765484,2017
24175,0,13550102.569088677,0,4,35,6,-3.949745080857097,4,1,1.0,0.0,0.0,1,1,99.39334865529798,2017
24176,4,6012887.435416876,0,5,34,6,-3.949745080857097,4,0,1.0,0.0,26.0,1,2,381.1176615968949,2016
24177,0,2482690.655157639,0,8,12,0,1.215398775016625,4,1,4.0,1.0,7.0,1,1,240.9339899998676,2016
24178,0,11768081.773854656,0,2,21,0,1.215398775016625,1,1,0.0,3.0,11.0,0,1,-2.2174198849856426,2016
24179,4,3073835.364502685,0,5,39,6,-3.949745080857097,4,0,24.0,1.0,0.0,1,3,2818.2440670642463,2016
24180,4,2482690.655157639,0,9,12,0,2.1153180105563267,4,1,19.0,2.0,6.0,1,1,601.1739728801205,2016
24181,0,9745994.598396378,0,5,32,0,2.1153180105563267,4,1,11.0,2.0,1.0,1,2,1617.1700289255052,2015
24182,0,3073835.364502685,0,2,35,0,2.1153180105563267,4,0,1.0,1.0,10.0,1,1,51.531428406716465,2015
24183,4,11768081.773854656,0,2,29,0,1.215398775016625,4,1,0.0,2.0,24.0,0,1,-2.2052221230573554,2016
24184,4,9745994.598396378,0,9,32,0,2.1153180105563267,4,1,4.0,2.0,21.0,1,1,686.6999604358816,2015
24185,2,13550102.569088677,0,4,35,4,4.363500465008609,4,1,2.0,0.0,0.0,1,1,285.9044303737389,2017
24186,0,13550102.569088677,0,3,35,0,1.215398775016625,4,1,0.0,2.0,11.0,0,1,-2.2269135888162386,2017
24187,0,6496440.7745900145,0,2,28,7,-3.949745080857097,4,1,0.0,2.0,11.0,0,2,-2.2167194425929297,2016
24188,0,4502857.4685344435,0,2,39,0,2.8544212975884062,4,0,0.0,1.0,11.0,0,1,-2.184635229583257,2015
24189,1,5651967.550456223,0,5,20,0,2.8544212975884062,4,1,24.0,0.0,0.0,1,2,1293.3842415041427,2015
24190,0,11768081.773854656,0,4,30,4,5.239919521102256,4,1,0.0,0.0,0.0,0,1,-2.228763006335653,2017
24191,0,4476471.770532292,0,3,39,6,-3.949745080857097,4,1,0.0,0.0,13.0,0,2,-2.21431650259233,2016
24192,4,6012887.435416876,0,5,34,6,-3.949745080857097,4,1,26.0,0.0,0.0,1,2,837.0858393983709,2016
24193,0,9277250.715763165,0,2,28,4,6.534465208576885,4,1,8.0,3.0,1.0,1,1,1104.2835167466699,2015
24194,0,2464331.2566070086,0,3,37,4,4.363500465008609,4,1,0.0,2.0,11.0,0,1,-2.2538077844078366,2017
24195,4,3663224.2426261217,0,2,20,6,-3.949745080857097,4,0,12.0,2.0,12.0,1,2,705.1370339558583,2016
24196,3,2482690.655157639,0,5,12,6,-3.949745080857097,4,0,4.0,0.0,9.0,1,2,997.8290986125725,2017
24197,0,9277250.715763165,0,2,28,0,2.1153180105563267,4,1,1.0,2.0,9.0,1,1,78.7882150223177,2016
24198,2,2464331.2566070086,0,4,37,4,2.8544212975884062,4,1,1.0,0.0,0.0,1,1,142.27984329909054,2017
24199,0,1738517.0662475186,0,3,12,6,-3.949745080857097,4,1,7.0,6.0,7.0,1,2,1027.6765627772725,2016
24200,4,9277250.715763165,0,2,34,0,2.1153180105563267,4,1,6.0,2.0,18.0,1,1,355.79617487777307,2016
24201,0,9277250.715763165,0,5,28,0,2.8544212975884062,4,0,3.0,0.0,10.0,1,2,604.9822041066907,2015
24202,0,8474325.517466916,0,2,28,4,2.1153180105563267,4,0,0.0,1.0,11.0,0,1,-2.2106013808596794,2014
24203,4,9745994.598396378,0,2,22,0,2.1153180105563267,4,1,3.0,2.0,19.0,1,1,247.11958739846372,2015
24204,4,2482690.655157639,0,2,12,0,2.8544212975884062,4,1,11.0,2.0,13.0,1,1,467.4716572267679,2016
24205,0,9277250.715763165,0,3,28,4,4.363500465008609,4,1,2.0,2.0,0.0,1,1,177.90880852726823,2017
24206,0,3628126.476711816,0,5,26,8,-3.949745080857097,4,0,5.0,0.0,9.0,1,1,716.136858642174,2016
24207,4,9277250.715763165,1,2,28,0,1.215398775016625,4,1,5.0,2.0,18.0,1,1,253.648006406612,2015
24208,0,2464331.2566070086,0,5,37,4,4.363500465008609,4,1,2.0,0.0,12.0,1,1,973.0421300937556,2017
24209,0,2464331.2566070086,0,4,37,4,5.239919521102256,4,1,1.0,0.0,0.0,1,1,71.0154017267518,2017
24210,4,9277250.715763165,0,2,3,0,1.215398775016625,4,1,1.0,2.0,23.0,0,1,55.974578698449406,2016
24211,0,11768081.773854656,0,7,2,4,4.363500465008609,4,1,6.0,0.0,0.0,1,1,1185.037132043535,2016
24212,4,5651967.550456223,0,2,20,0,1.215398775016625,4,1,3.0,2.0,21.0,1,1,153.81229324849588,2016
24213,0,9277250.715763165,0,4,12,8,-3.949745080857097,4,0,4.0,0.0,0.0,1,1,535.8913980289004,2017
24214,0,9277250.715763165,0,7,20,0,1.215398775016625,4,1,2.0,2.0,0.0,1,1,152.49646408214596,2017
24215,0,13603339.378653467,0,4,28,4,5.239919521102256,4,1,0.0,0.0,0.0,0,1,-2.2008135078539723,2017
24216,2,3073835.364502685,0,2,35,6,-3.949745080857097,4,0,2.0,3.0,2.0,1,1,345.77457428513827,2015
24217,0,5651967.550456223,0,9,20,0,1.215398775016625,4,1,12.0,1.0,0.0,1,1,1180.0344497054355,2015
24218,0,2482690.655157639,0,2,12,4,6.534465208576885,4,1,10.0,2.0,0.0,1,1,850.535578561282,2015
